IID	Sex	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NA18646	2	-0.0297756	0.0745546	0.00198247	0.0137474	-0.000772465	-0.0183938	0.0259834	0.011446	0.0121447	-0.0356816
NA18647	1	-0.0288213	0.0657884	0.00625863	0.00545761	-0.022833	-0.0130499	0.0478334	-0.0248944	-0.00541096	-0.0290597
NA18648	1	-0.0299464	0.0696377	0.00570388	0.0137531	-0.012493	0.0179471	0.0897467	-0.00223645	0.0195001	-0.0180559
NA18740	1	0.00581509	0.034256	-0.00157921	-0.0115701	-0.0158669	0.0124081	-0.0438407	0.00181341	-0.023161	-0.0224457
NA18745	1	-0.0298761	0.0648503	0.019552	0.0082598	0.00169469	-0.0240548	0.0307156	-0.00553101	-0.0375154	-0.0291298
NA18747	1	-0.00832516	0.0516863	0.00171751	-0.00234682	-0.0125346	0.00173257	0.0188506	-0.0242318	-0.0241059	-0.0239496
NA18748	1	-0.00807061	0.0518491	0.00158496	0.0021162	-0.00598184	0.00703596	-0.0341727	-0.00897251	0.0147119	0.0444886
NA18749	1	-0.0308416	0.081231	-0.00189095	0.0075391	0.00438584	-0.0341749	0.00108851	0.00460114	-0.00634239	-0.00580283
NA18757	1	-0.0309944	0.0688076	0.00425229	0.00332235	0.0149731	-0.0474075	0.0380191	0.010207	0.0109431	0.000953945
NA18939	2	-0.0724671	-0.0588502	-0.0113918	0.000886341	0.0171702	-0.00829931	-0.0346064	0.0288679	0.000986763	-0.0111879
NA18940	1	-0.0734747	-0.0563691	0.00441436	-0.0336289	0.00600901	-0.0163484	-0.0107121	0.00473827	-0.0143638	0.00961105
NA18941	2	-0.0714673	-0.0558629	0.00569593	-0.0205835	-0.0306774	-0.00611705	0.00103726	0.022639	-0.01469	-0.0117326
NA18942	2	-0.068545	-0.0497683	0.002312	-0.00388232	-0.00328214	0.0109522	0.0124366	-0.0111735	0.04255	0.0372523
NA18943	1	-0.055737	-0.0397536	0.00844248	-0.00443572	0.0233776	-0.00129137	-0.0469003	0.0241713	0.0494423	0.00306534
NA18944	1	-0.0728451	-0.0586726	0.00921848	-0.0399971	0.00147814	-0.0138938	-0.0161511	0.00646458	0.00280324	0.00191526
NA18945	1	-0.0723007	-0.0618661	-0.0111244	0.0108701	0.0428394	-0.00447068	-0.00816353	-0.00163763	0.0326199	-0.0200569
NA18946	2	-0.071926	-0.0473667	0.00853142	0.0134926	0.0154329	-0.0261406	-0.00269547	0.0422097	0.0219593	-0.0359316
NA18947	2	-0.0717182	-0.0621735	-0.00998894	0.00165584	-0.017185	0.00192621	0.0283647	-0.00548809	-0.0118623	-0.0109167
NA18948	1	-0.0679829	-0.048755	0.00183576	-0.00879647	0.0169589	-0.0205807	-0.0149007	0.000632683	-0.0303745	-0.0318358
NA18949	2	-0.0732677	-0.0532326	-0.0118124	0.0359821	0.0128728	0.0219754	0.00162321	0.00148386	0.0159993	-0.0216816
NA18950	2	-0.0709158	-0.0460419	0.0191946	0.0127172	0.0113544	0.0092799	-0.00996258	-0.00190499	-0.0114336	0.0576684
NA18951	2	-0.0661433	-0.0414277	-0.00908654	-0.0062179	-0.0101415	0.0234698	-0.0190079	0.00446911	-0.0109161	0.0074322
NA18952	1	-0.0667996	-0.0466054	-0.00211822	0.0124212	-0.0262132	-0.00530925	-0.0103166	0.00155834	-0.0136225	0.0213855
NA18953	1	-0.0706027	-0.0501357	0.00519135	0.00646584	0.0121978	0.0124625	-0.042602	0.0394151	0.0174777	-0.0246351
NA18954	2	-0.0548568	-0.0351342	0.00570213	-0.00017585	-0.0246793	0.0139871	-0.0264179	-0.0235234	-0.0135346	-0.0155731
NA18956	2	-0.073275	-0.0532101	-0.0128122	-0.00401762	0.0208599	-0.0113232	0.00666949	-0.030215	0.0140353	-0.0160407
NA18957	2	-0.0736927	-0.0606618	0.00552539	-0.0130219	0.00811475	-0.0114933	-0.00222579	-0.0228252	-0.00162605	-0.0370831
NA18959	1	-0.0685154	-0.0404174	-0.0134399	0.00240865	-0.00262671	-0.00829487	-0.0136302	0.00168902	-0.0132611	0.0238776
NA18960	1	-0.0665099	-0.0504646	0.010918	0.0394381	0.011767	-0.0224791	-0.00769225	0.00627437	-0.0365897	-0.00557431
NA18961	1	-0.0721584	-0.0550765	-0.0128182	0.0179432	-0.00437879	-0.019043	0.0245264	0.0101442	-0.0110717	-0.0174175
NA18962	1	-0.0694985	-0.045886	-0.012168	0.0028262	0.00758284	0.00677155	0.012758	0.030619	-0.0127275	-0.00662931
NA18963	2	-0.06976	-0.0553958	-0.000283426	-0.0050913	-0.0150332	0.0147944	0.0089449	-0.0111184	0.0130283	-0.0359748
NA18964	2	-0.0719311	-0.0645726	0.0180345	-0.0128133	0.0132364	-0.00920086	0.0178805	0.0140106	-0.0308772	0.00674319
NA18965	1	-0.0650605	-0.0392954	0.00630414	-0.00291833	0.00553511	-0.00268052	-0.00531274	-0.0091932	0.0224029	-0.00586523
NA18966	1	-0.0758132	-0.06285	-0.0116996	0.0017227	0.00810295	0.0178461	-0.002857	-0.00169157	0.026549	0.00410944
NA18967	1	-0.0763811	-0.0614385	0.00650665	-0.0223178	0.00194596	0.00616863	-1.54089e-05	0.000272673	-0.00320425	-0.0158543
NA18968	2	-0.0757888	-0.0648298	0.00391841	-0.0198457	-0.0366809	0.00582155	-0.0341576	0.0038185	-0.030671	0.0131495
NA18969	2	-0.0716318	-0.0507452	0.00522091	-0.0176908	-0.00092113	0.0375135	0.0171696	0.00812477	0.00812048	-0.0028139
NA18970	1	-0.0714875	-0.0537805	-0.0080058	-0.0314975	-0.00569127	0.0211167	-0.0281172	-0.00941926	-0.0174382	0.0145593
NA18971	1	-0.0709384	-0.0559036	-0.00388027	-0.0207255	-0.000427629	0.00593676	0.00443267	-0.00877268	-0.0335901	-0.0045674
NA18972	2	-0.0714093	-0.0515982	0.00156104	-0.00601282	-0.0198897	-0.0281531	0.00814083	-0.0313106	-0.00813244	0.0566531
NA18973	2	-0.0717272	-0.0527621	0.0157975	-0.0078721	-0.0180684	0.0333299	-0.0257586	0.0354735	-0.00203715	-0.00278013
NA18974	1	-0.0693575	-0.0497104	-0.00315637	0.00397193	0.0151869	0.00744988	-0.0106674	-0.0489517	0.00473133	-0.0048736
NA18975	2	-0.0717078	-0.051369	-0.00106515	0.0050448	0.00663259	-0.0141068	-0.0312212	0.0295763	0.0411715	-0.00049277
NA18976	2	-0.0503957	0.0230144	0.0195754	-0.00889092	0.00176592	0.00623829	0.0700057	-0.0170354	-0.0212736	0.0369079
NA18977	1	-0.0680671	-0.0543028	0.0131711	-0.00904182	-0.00977786	-0.0341676	-0.0170562	-0.0131156	0.0353737	0.015925
NA18978	2	-0.0758558	-0.0696149	-0.0102319	-0.00364918	-0.00145591	0.048097	-0.00998052	-0.0263219	-0.0429242	-0.011896
NA18979	2	-0.0664295	-0.0380987	-0.00488718	-0.00167124	0.0081297	0.0187513	-0.0109332	-0.00348113	0.0358333	-0.0166295
NA18980	2	-0.0663368	-0.0366535	0.0143573	-0.00111635	0.0361907	0.00654413	-0.0200494	-0.0218471	-0.0123462	0.0569514
NA18981	2	-0.0686153	-0.0586082	-0.0152359	0.0104708	0.00694124	0.029787	-0.0203103	0.00226906	-0.00326422	0.0115653
NA18982	1	-0.0665622	-0.0506133	0.00786223	0.0302611	0.00866565	0.00195638	0.0388341	0.0150854	0.0313465	0.00929953
NA18983	1	-0.0783424	-0.0632533	-0.017688	-0.0144364	0.00558619	0.00942472	-0.00751374	-0.0184903	-0.0104891	0.00157013
NA18984	1	-0.0723294	-0.0535462	0.00157933	0.0287637	0.0243777	-0.00974057	-0.0138993	-0.0528987	-0.023386	0.0697488
NA18985	1	-0.0681191	-0.0479572	0.0177434	0.0146354	-0.0115489	-0.0146112	-0.0103279	-0.0554317	0.00575483	-0.0189014
NA18986	1	-0.0691293	-0.0562571	0.0173688	-0.00833207	0.00681687	0.0268871	-0.00944901	-0.0617986	0.000346239	-0.0207445
NA18987	2	-0.0685325	-0.0487516	-0.00404328	-8.05147e-05	-0.000674069	0.0151109	-0.0179802	0.012716	0.0202057	-0.0158105
NA18988	1	-0.0709738	-0.0481168	-0.00518823	0.0106169	0.00200699	0.0194918	0.0114068	0.0264452	-0.0118561	0.0245996
NA18989	1	-0.0729215	-0.0590502	0.00926289	0.00112997	-0.0224547	0.00970157	-0.0156898	-0.0121788	0.00571396	-0.00557515
NA18990	1	-0.0673963	-0.040116	2.88968e-05	-0.0191177	0.00270216	0.00390215	-0.0361144	0.00415224	0.054031	0.0257778
NA18991	2	-0.0717882	-0.0539554	0.00929142	-1.10325e-05	-0.0162477	-0.0163347	-0.0124143	-0.0078248	-0.0111043	-0.00425049
NA18992	2	-0.0742411	-0.0544778	0.00192246	-0.00317891	0.0116856	0.00870979	0.0209351	-0.0342416	-0.00409917	0.0678196
NA18993	2	-0.0711195	-0.058002	0.0200619	-0.00803149	0.00602201	0.00613499	-0.00915968	-0.00743989	-0.0254018	-0.0336425
NA18994	1	-0.0724904	-0.0569509	0.00864558	-0.0206927	-0.0104589	-0.0203665	-0.00158233	0.0200031	0.0168452	-0.00139141
NA18995	1	-0.0659849	-0.0403491	0.0139443	-0.0277035	-0.00384491	-0.0358186	0.00498777	0.0057777	0.0158838	-0.0466976
NA18997	2	-0.0692019	-0.0503867	-0.0184337	0.0108317	0.000392772	-0.013499	-0.02496	0.016624	0.0130281	0.0209503
NA18998	2	-0.0749978	-0.06368	-0.00379408	0.0307198	-0.0225995	-0.000476343	0.0399696	0.00188528	-0.00895244	-0.0187114
NA18999	2	-0.0667433	-0.0475682	0.00306622	0.00373465	-0.0141621	-0.00615006	-0.0206948	0.0270811	-0.0165708	0.0186017
NA19000	1	-0.0733596	-0.0624975	0.0129865	0.0114176	0.0222047	0.0245239	0.0220311	0.0110143	0.0152386	0.00839284
NA19001	2	-0.0667913	-0.0358436	-0.0228281	-0.00964789	-0.00446812	0.00187161	-0.0197787	-0.00104013	0.0450734	0.024029
NA19002	2	-0.0713487	-0.0564327	0.00746833	-0.0070156	-0.00909482	0.0185063	0.00407518	-0.00122832	0.0161826	-0.00231336
NA19003	2	-0.0743973	-0.0640222	-0.00312274	-0.0219807	-0.024685	-0.0158001	0.0244727	0.0173388	-0.0135231	-0.00433514
NA19004	1	-0.0725907	-0.0580905	0.000121895	-0.0189738	-0.00311989	-0.0155835	0.00718925	0.0202421	-0.0440202	-0.00421577
NA19005	1	-0.0651227	-0.042579	0.00608791	-0.0111219	0.00932863	-0.0237538	-0.00829138	0.00267729	-0.0180206	-0.00853513
NA19006	1	-0.0727032	-0.0561106	0.00240548	-0.00134654	0.0304988	0.0233765	-0.0132626	-0.00758464	0.0169962	0.00584258
NA19007	1	-0.068988	-0.0528315	0.00288778	-0.00239033	0.00367653	-0.000588993	-0.00990275	-0.00532622	-0.000631662	0.020615
NA19009	1	-0.067329	-0.044245	0.00362806	-0.00175171	-0.00331868	-0.0038659	-0.023715	0.0228653	0.00988468	-0.00852346
NA19010	2	-0.0710092	-0.0574255	-0.0235907	-0.00518388	-0.0204566	0.00346918	-0.0185319	0.0135633	-0.0250171	-0.0151638
NA19011	2	-0.0712691	-0.0651632	0.0220247	0.0135027	0.0098238	-0.000495452	0.0244827	0.0127709	-0.0176283	-0.0141817
NA19012	1	-0.0721915	-0.058162	-0.0132779	0.00141182	0.0265562	-0.0157092	-0.0298997	-0.0127876	0.0354612	0.0161037
NA19054	2	-0.0720554	-0.0555571	-0.0038379	0.0102851	-0.0321814	-0.0172606	-0.00518542	0.00288961	0.031802	0.0143826
NA19055	1	-0.0719304	-0.0446603	0.00630492	0.000583892	-0.00334918	-0.0372957	-0.0183729	0.0427764	0.000249917	-0.0144573
NA19056	1	-0.0774158	-0.0654555	-0.00407205	-0.000366319	0.0181713	-0.00123885	-0.00675614	-0.00507015	0.00197506	0.027812
NA19057	2	-0.0699127	-0.0496955	0.00256232	0.0205634	0.00912966	0.00934657	0.00573434	-0.0189651	0.0340431	0.019621
NA19058	1	-0.0688093	-0.0461542	-0.00275659	-0.00243408	0.0068337	0.00204337	-0.00397508	-0.019363	-0.0033855	0.0320862
NA19059	2	-0.0724369	-0.0537037	-0.00963396	-0.0210354	0.0286385	-0.000116626	0.0328254	0.00904977	0.00302879	-0.020656
NA19060	1	-0.0700473	-0.047559	0.00281011	-0.0294799	0.00612695	-0.0100813	-0.00204069	0.0291261	0.00752142	0.0173159
NA19062	1	-0.0666628	-0.0490427	0.00728825	-0.00702172	-0.0195537	-0.00510869	-0.0363743	-0.0180304	-0.0130858	-0.0336863
NA19063	1	-0.0723958	-0.0652969	-0.00420429	0.00280537	0.00306487	0.0219283	-0.0159134	0.00598758	0.00762935	-0.00178615
NA19064	2	-0.0654719	-0.0394158	0.00865052	-0.00108152	0.0248949	0.0300579	-9.3712e-05	0.0262005	-0.0285831	-0.0137884
NA19065	2	-0.0712639	-0.0498303	0.0136589	0.0157966	-0.0040351	-0.0294501	0.0044562	0.017718	-0.0117664	-0.00519231
NA19066	1	-0.0707058	-0.0564716	0.0108305	-0.0350582	0.0165843	-0.00987477	-0.0358683	-0.000441968	0.0419528	0.0121861
NA19067	1	-0.0677009	-0.0509486	-0.0102936	0.00370032	-0.019437	0.00559237	-0.034406	-0.0215854	0.028731	-0.00144059
NA19068	1	-0.0681308	-0.0477131	-0.00517981	-0.0163386	0.00970801	-0.0249223	-0.00534281	0.0251543	0.00635383	0.0131819
NA19070	1	-0.0698213	-0.0426871	0.00211347	0.00764343	0.0258685	0.0104889	0.000658243	0.0340186	-0.0146453	-0.00962111
NA19072	1	-0.0634987	-0.0352887	0.00846796	-0.0180895	0.00212208	-0.00697337	0.00272343	-0.0226449	-0.0268478	0.00180835
NA19074	2	-0.0700477	-0.0458667	-0.000686658	-0.00701648	0.0118045	-0.00711751	0.0199396	-0.0397829	-0.000570671	0.0495844
NA19075	1	-0.0677065	-0.0571539	-0.000607909	0.0057494	0.0125028	-0.0160393	0.00631543	-0.00842698	-0.0188986	-0.0248542
NA19076	1	-0.0664426	-0.039635	-0.00278005	-0.00596231	-0.00550233	0.0163205	-0.00690046	0.0339621	0.0162481	0.0282044
NA19077	2	-0.0693029	-0.0574191	0.00741032	-0.0315761	0.0132455	0.0248456	0.00926048	0.0400439	0.00117741	-0.00849636
NA19078	2	-0.0729572	-0.0621391	-0.0230492	-0.00332619	-0.0050358	0.00838825	-0.0297964	-0.000447556	-0.0560565	0.0144653
NA19079	1	-0.0686059	-0.0492383	-0.00951775	-0.00902117	-0.021851	0.0241855	0.0312356	-0.00622686	-0.0118187	-0.00885133
NA19080	2	-0.0675843	-0.0398593	-0.0103816	0.0130404	0.011688	0.0192361	0.00335351	-0.00895716	-0.0177989	-0.0160402
NA19081	2	-0.0722558	-0.0568695	-0.00700661	0.00557982	-0.00181315	0.0459847	0.0225421	0.0119008	-0.0255613	-0.0195611
NA19082	1	-0.0671606	-0.0454054	-0.00371486	0.0504543	-0.00758043	-0.0341169	0.0454256	0.00996127	0.00727136	-0.00456234
NA19083	1	-0.0683957	-0.0532989	0.0159471	0.00646286	-0.0296265	-0.0268763	0.0294398	-0.0177179	-0.0114487	-0.0119583
NA19084	2	-0.0688642	-0.0379659	-0.0164404	0.00330565	-0.00781733	0.00924777	0.00869477	-0.0219493	-0.0175938	0.0126535
NA19085	1	-0.0715668	-0.05085	-0.00216927	-0.00242999	-0.00343435	0.0281145	0.0171625	-0.0271601	-0.0138696	0.0520839
NA19086	1	-0.0712373	-0.0571177	0.00951901	0.00639566	0.00430921	0.0117524	-0.00769126	-0.00411201	0.0415453	-0.000103178
NA19087	2	-0.0672385	-0.0398405	-0.0046146	-0.00328557	-0.002707	-0.00194341	-0.00828975	0.0129649	-0.0209404	0.00341444
NA19088	1	-0.0706014	-0.0531382	-0.00515018	0.00020425	-0.0139444	-0.00349996	0.0161718	0.0219525	0.022576	-0.0170613
NA19089	1	-0.0760888	-0.0577964	0.00524091	-0.00328913	-0.0210753	-0.02037	-0.00663769	0.0112776	-0.00481786	-0.0126903
NA19090	2	-0.0657404	-0.0454228	0.00863134	0.00152755	-0.00357334	0.0181172	-0.0155586	-0.0227557	0.00635247	-2.31499e-05
NA19091	1	-0.0715148	-0.0613729	0.00895103	0.0123943	-0.0121071	0.0192338	0.0059955	-0.0407913	-0.0156273	-0.00928638
