IID	Sex	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NA12873	2	0.00298449	-0.0426257	0.00518933	0.0257988	0.0204499	0.0277224	0.0355635	0.00458083	-0.0330104	-0.0586125
NA12874	1	-0.00405396	-0.0531843	-0.0088618	0.0291654	-0.0179993	0.00987128	0.00335077	-0.0278033	-0.0281775	0.0419627
NA12878	2	0.00535514	-0.0561795	-0.00803187	0.0271761	0.0175171	-0.00306248	-0.0310882	-0.00712959	-0.015471	-0.0138465
NA12889	1	-0.00628524	-0.0223267	-0.0203439	0.0796021	0.0152304	0.0304723	0.00611895	-0.0193167	0.00747979	0.0575254
NA12890	2	0.00366041	-0.0566785	-0.0147354	0.0346727	0.0273611	-0.00661046	0.1431	-0.0542571	-0.0210505	-0.0447335
NA20502	2	-0.0453857	0.0539502	-0.0523338	-0.0175432	0.00405923	0.000170846	0.0229814	-0.0114981	0.11632	-0.0360822
NA20503	2	-0.0398636	0.0492529	-0.057984	-0.0042812	-0.0268233	-0.0125818	-0.0224462	-0.0100768	-0.0399839	0.0322547
NA20504	2	-0.0395705	0.0462813	-0.036335	-0.011792	-0.0190639	-0.0271084	-0.0276661	-0.0226152	-0.055043	-0.020515
NA20505	2	-0.0426547	0.0517057	-0.0605547	-0.0195627	-0.0095438	-0.00449032	0.0346926	0.0847659	0.000974901	0.0273563
NA20506	2	-0.0428791	0.0522738	-0.0722744	-0.00780373	-0.0366129	-0.0141094	0.0189746	0.0414282	-0.0176874	0.00327092
NA20507	2	-0.0412584	0.0489483	-0.0394868	-0.0149899	-0.00319304	-0.000546675	0.00822344	-0.0394391	-0.0370362	0.0146109
NA20508	2	-0.0443664	0.0509865	-0.0491735	-0.0277571	0.0137558	0.0410751	0.00663227	0.0103995	0.0630142	-0.0204817
NA20509	1	-0.0462127	0.0451919	-0.0363961	-0.00327212	0.000672359	0.00421761	-0.0559031	-0.075472	0.0590347	-0.0242406
NA20510	1	-0.0411542	0.049243	-0.0660948	0.00859347	0.00871317	-0.00647521	-0.0163227	-0.0691251	0.0389539	0.0296808
NA20511	1	-0.0424959	0.0424502	-0.0402979	-0.0422868	-0.016658	0.00208239	0.00967004	-0.0475349	0.0519526	0.0577642
NA20512	1	-0.0437815	0.0572295	-0.053128	0.0109525	-0.0225558	-0.00905388	-0.00294737	0.0139966	-0.0359847	0.00600446
NA20513	1	-0.04681	0.0500313	-0.0637192	0.0178707	-0.0156156	-0.0136412	0.0125342	-0.00734431	-0.00557346	-0.0160751
NA20514	2	-0.0454412	0.0561558	-0.0584925	0.0111356	0.00709992	0.0161409	0.0193289	-0.0146587	-0.0258675	0.0217495
NA20515	1	-0.0401588	0.0439753	-0.0547955	0.0345044	-0.00776885	0.00654017	0.0160691	0.0144878	0.00898263	0.0384818
NA20516	1	-0.0432333	0.0534643	-0.0527514	-0.00577583	0.0253174	-0.0279756	0.0371329	-5.86782e-05	-0.015498	-0.00448494
NA20517	2	-0.0426173	0.0549774	-0.0633016	-0.0214592	-0.00949193	-0.0428144	0.040153	0.0429342	0.00938513	0.0572717
NA20518	1	-0.0430762	0.056829	-0.0631593	-0.00399045	0.00738178	-0.0235115	-0.0689117	0.0441967	0.0672788	-0.04667
NA20519	1	-0.0464546	0.0411642	-0.0276168	-0.00291487	0.018538	-0.0132251	-0.0367346	0.0681371	-0.0645584	0.0798775
NA20520	1	-0.0393091	0.0540432	-0.0596239	-0.0151206	-0.021299	-0.0509337	-0.058662	-0.014581	-0.0482885	-0.0257606
NA20521	1	-0.0488505	0.0542111	-0.064622	-0.0189638	0.0176648	-0.0104329	-0.032786	-0.0262629	0.0173281	-0.0410994
NA20522	2	-0.0435729	0.0469602	-0.0306293	-0.00525668	-0.0123233	-0.00801199	0.000989074	0.0283192	-0.0535093	0.0645153
NA20524	1	-0.0365596	0.0388441	-0.0178957	0.0219865	0.024183	-0.0113067	0.0258561	0.0420404	0.0821362	0.0056253
NA20525	1	-0.0418862	0.051055	-0.0559738	-0.00879983	0.0377497	0.0149294	0.0181186	0.0207047	-0.034758	-0.0311563
NA20527	1	-0.0401973	0.0391246	-0.0140306	0.00845975	-0.0347207	0.00960125	0.0160886	0.0454157	0.0277742	-0.00498856
NA20528	1	-0.0413936	0.0523623	-0.0479162	0.00310203	-0.0114197	-0.0120574	0.0520081	0.0202254	0.0544175	-0.0206694
NA20529	2	-0.0469093	0.0542686	-0.0673211	-0.00799879	-0.0082853	0.00173696	0.0336297	0.0270777	-0.0361879	0.0437375
NA20530	2	-0.0397779	0.0405301	-0.0410634	-0.0200384	-0.0135656	0.027695	0.0252524	-0.0469572	-0.0182166	-0.051847
NA20531	2	-0.0485215	0.063589	-0.0585712	0.00321788	0.0366015	0.0470658	0.105121	0.00884189	0.0674268	0.0529034
NA20532	1	-0.0433095	0.0534578	-0.0582896	-0.0116035	0.00829381	-0.0364199	-0.0155204	-0.0157494	-0.00866232	-0.00155091
NA20533	2	-0.0474238	0.0506429	-0.0621369	-0.0054518	-0.0186444	0.0207342	-0.0544518	0.0255493	0.0334659	-0.0396915
NA20534	1	-0.044666	0.047231	-0.0408416	0.00560942	0.00851592	-0.0331453	-0.0150789	0.00959942	-0.0110886	0.0401082
NA20535	2	-0.0415442	0.0362217	-0.00851247	0.0034882	0.0330007	-0.00581904	-0.00586911	-0.0777478	0.0228069	0.000333564
NA20536	1	-0.0430797	0.0524785	-0.0572377	-0.0155006	0.030821	0.016981	-0.0108508	-0.0361852	0.0111257	-0.00779339
NA20538	1	-0.0472458	0.0588207	-0.0563152	0.0178697	-0.0219364	-0.0226186	-0.0296699	-0.0145135	0.0339252	-0.00928499
NA20539	1	-0.0456888	0.0520332	-0.0751857	0.00283066	0.00160544	-0.0110383	-0.0705342	0.0111621	0.0555727	-0.0176309
NA20540	2	-0.0401783	0.037754	-0.0454787	-0.00105303	-0.0213498	0.0187637	0.0070601	0.106351	-0.0107524	0.0508075
NA20541	2	-0.0450887	0.0535669	-0.0660035	-0.0135862	0.0347221	0.0118436	-0.0621615	0.0138128	0.0412918	0.0110026
NA20542	2	-0.0416671	0.039751	-0.0334067	-0.00876458	0.00881262	-0.0213792	0.0563876	0.0524168	-0.0505346	-0.0927206
NA20543	1	-0.0420608	0.0425328	-0.0468441	0.00679291	-0.030854	-0.00250694	-0.0468326	0.0275001	0.0245679	-0.010775
NA20544	1	-0.0433896	0.0461707	-0.0492877	0.0105806	0.00205818	0.032194	0.00158946	-0.0101169	-0.0245778	-0.0750893
NA20581	1	-0.0397013	0.0503272	-0.032822	0.0113461	0.0511177	-0.0224932	-0.0437523	-0.00633522	0.0399695	0.0629585
NA20582	2	-0.0412858	0.0434538	-0.0412061	-0.00803895	-0.00455263	-0.0689201	-0.0324326	-0.0544447	-0.0184905	0.0231111
NA20585	2	-0.0433419	0.054673	-0.051805	-0.0222614	-0.0131743	0.00299361	-0.00537845	-0.0549896	-0.108522	-0.0451678
NA20586	1	-0.0460418	0.056629	-0.0435471	-0.0193011	0.00133313	0.0217538	-0.0196853	0.0377439	-0.0050832	0.0455444
NA20587	2	-0.0396443	0.0329952	-0.0476258	0.0164225	-0.0426314	-0.0214693	-0.0367616	-0.0372489	-0.0279012	-0.0213085
NA20588	1	-0.0431696	0.0480696	-0.0534147	0.00181164	0.00868346	-0.00653281	0.061361	0.0112822	0.0375932	0.0573476
NA20589	2	-0.0458992	0.0528129	-0.0396283	-0.016916	0.0133287	-0.0133332	0.0490219	0.0659833	-0.0278654	0.000582415
NA20752	1	-0.0475536	0.056262	-0.0452756	0.0022621	0.00617219	0.0293892	0.0470177	0.0552973	0.0405249	0.0417487
NA20753	2	-0.0432929	0.058475	-0.040139	-0.037946	-0.00836192	-0.00456301	0.0231214	0.0674208	0.0194105	0.0453758
NA20754	1	-0.0430639	0.0557647	-0.0626726	-0.0152948	0.0120109	-0.0488573	-0.0225068	0.00841589	-0.00880505	0.0167622
NA20755	1	-0.0443091	0.0487291	-0.0409393	-0.00900781	0.00814408	-0.00938467	-0.00628987	-0.015515	0.00568045	-0.00270378
NA20756	2	-0.0374813	0.049717	-0.0477006	-0.01045	0.0287878	0.00663627	-0.0073586	-0.030054	0.0106609	-0.0522047
NA20757	2	-0.0414506	0.0526594	-0.0219322	0.00973281	-0.00160409	0.00267588	-0.0356662	-0.0180033	-0.0177744	0.0632245
NA20758	1	-0.0383114	0.0505829	-0.0493409	-0.0167295	-0.0191354	-0.0103806	0.0219911	-0.000303377	-0.0274957	0.021022
NA20759	1	-0.0399196	0.0378529	-0.0355732	-0.00725114	0.0284412	-0.0217644	-0.0359441	-0.0106592	0.0227594	0.0774116
NA20760	2	-0.0379345	0.0390309	-0.0582529	-0.010611	-0.0176089	0.010396	0.0438713	0.0278391	0.0167927	-0.0492918
NA20761	2	-0.0401634	0.046949	-0.0419083	0.00245607	0.0158913	0.00872857	0.0307139	0.00350683	0.0302973	0.0307745
NA20762	1	-0.0436544	0.0501098	-0.0433406	-0.00605975	-0.0259372	0.0427994	-0.0228445	0.0628717	-0.000136183	0.046899
NA20763	1	-0.0415975	0.0502189	-0.0470862	-0.0249252	-0.0196052	-0.0363337	0.00445281	-0.0250324	-0.0173707	-0.0321711
NA20764	2	-0.0417852	0.0612974	-0.0370703	-0.0191042	0.0144012	-0.000292078	0.043675	0.0714269	0.0288482	-0.0280298
NA20765	1	-0.0442555	0.0605177	-0.0239596	0.018793	-0.000954442	0.0193484	-0.0530614	-0.0607128	-0.0337314	0.0410092
NA20766	2	-0.0407181	0.0400913	-0.0495554	0.00888	0.00184012	0.0345275	-0.0430594	-0.00696991	-0.0433878	-0.0286213
NA20767	1	-0.0384477	0.0447797	-0.0485928	-0.00708626	0.012759	0.0300893	0.0379575	-0.00111584	0.0323889	0.0129683
NA20768	2	-0.0425985	0.0499566	-0.0686135	-0.0104536	0.0327397	-0.0129192	-0.0696473	-0.0384933	-0.0160777	-0.00210116
NA20769	2	-0.0415063	0.0518375	-0.0502781	0.017547	-0.00405729	-0.0187205	0.00064347	-0.047724	-0.0487676	0.0358027
NA20770	1	-0.0455399	0.050472	-0.0816888	0.0139647	0.0211367	-0.00364688	0.0889672	0.00657917	0.0914855	0.0237157
NA20771	2	-0.0436458	0.0542765	-0.0375217	-0.00221615	0.0183945	-0.0197801	-0.0199392	-0.0579982	-0.0343795	0.0241811
NA20772	2	-0.0453329	0.0518308	-0.0587122	-0.00211874	-0.00473933	-0.0209271	0.0141095	0.0466053	0.0262425	-7.86481e-05
NA20773	2	-0.0400828	0.0397257	-0.0616981	-0.0212947	-0.0102456	0.0343741	-0.0268909	-0.0417826	0.025768	-0.035035
NA20774	2	-0.0456715	0.0540143	-0.029931	0.0205603	-0.0139136	-0.0481518	-0.0251766	-0.0917791	0.0477431	-0.0522017
NA20775	2	-0.0387871	0.05789	-0.0514237	-0.00185269	-0.0040218	0.0220867	-0.00743048	-0.00312076	-0.0845666	0.0458368
NA20778	1	-0.0417791	0.0489037	-0.0173481	-0.00233248	-0.0285607	0.010414	-0.020739	0.00996971	-0.0225624	0.0877518
NA20783	1	-0.0439673	0.0497461	-0.0601138	-0.00704117	-0.0176311	0.0111248	-0.00436905	0.110166	-0.0050605	0.0306285
NA20785	1	-0.0396169	0.0437404	-0.0459076	-0.0174142	-0.00911617	0.025018	-0.0103271	0.0058551	-0.0379197	-0.000319296
NA20786	2	-0.0454806	0.0549676	-0.056841	-0.0315836	-0.0421654	-0.0531103	0.00560581	-0.0939785	0.123717	-0.197155
NA20787	1	-0.0470978	0.0671391	-0.0459277	0.0138378	0.000293811	-0.000308069	-0.0745	0.0546013	-0.0216129	0.0315269
NA20790	2	-0.0431457	0.0593469	-0.0676975	0.00969144	0.0039184	0.0300951	-0.0031555	0.0705747	0.0200923	-0.0161511
NA20792	1	-0.0419557	0.0441617	-0.032932	0.00573035	0.0121851	0.0459048	-0.0676877	0.0251198	0.0286337	-0.0120249
NA20795	2	-0.0451508	0.0641635	-0.0641726	0.00925863	-0.0492132	-0.00342564	-0.0288791	0.00281106	-0.0469384	-0.0769283
NA20796	1	-0.0422399	0.0585666	-0.084221	-0.0263121	-0.0239572	0.0225039	0.0742099	0.0223658	0.00947228	0.0312523
NA20797	2	-0.0388438	0.0462735	-0.0420357	-0.00539967	-0.0130793	-0.00049182	0.0194029	0.0246112	-0.0232401	0.0113513
NA20798	1	-0.0440706	0.0560715	-0.0447012	0.00477152	-0.0035737	0.0294341	-0.0184786	0.0437615	0.00859941	0.0378495
NA20799	2	-0.0472866	0.0473542	-0.0183249	0.010524	0.0140847	0.0447461	-0.0425057	-0.0581557	0.0173328	-0.0152803
NA20800	2	-0.0435102	0.0451878	-0.0337385	0.00180561	-0.000827805	0.0114447	-0.00647334	-0.0687848	0.0387253	0.0237354
NA20801	1	-0.0403918	0.0579811	-0.0501953	0.000757732	-0.0311284	0.0145246	-0.00436291	-0.0646154	-0.00706597	0.041091
NA20802	2	-0.0451392	0.0570337	-0.0355789	-0.0056114	0.00518082	0.0119239	-0.0199285	-0.0074799	-0.0446154	-0.0569899
NA20803	1	-0.0418796	0.0443821	-0.0516966	0.00888291	0.0222292	-0.00371862	-0.0285693	-0.0124218	-0.033775	0.0325719
NA20804	2	-0.0423792	0.0434108	-0.0413435	0.000467792	0.00794345	-0.0110116	0.0420999	0.0512282	-0.0016236	-0.0368689
NA20805	1	-0.041981	0.0553386	-0.0350732	-0.000345588	0.00873528	-0.00175694	-0.0320096	0.000349339	0.107097	0.0557588
NA20806	1	-0.0442884	0.0545211	-0.0434333	0.0159065	0.00973007	0.0015305	0.0324637	0.0184368	0.0312283	-0.0245195
NA20807	2	-0.0397432	0.0456279	-0.0294844	0.0138291	-0.00923416	-0.00920413	-0.020864	-0.0208881	-0.0267614	0.0244622
NA20808	2	-0.0435041	0.0532288	-0.0504465	0.0221243	0.0173702	-0.0232976	-0.0269186	-0.0207176	0.0354339	0.0477751
NA20809	1	-0.0445858	0.0422006	-0.0500218	-0.0217531	0.00147302	-0.0145585	-0.0405796	0.000544106	-0.0432317	0.0766867
NA20810	1	-0.0460095	0.0544123	-0.0430219	0.0060532	-0.0252419	-0.0150007	0.0119658	0.0136972	0.00633197	0.0382708
NA20811	1	-0.04196	0.0451195	-0.03952	-0.0343069	0.00258528	-0.061343	0.0412145	-0.0841411	0.0892727	-0.223172
NA20812	1	-0.0422276	0.0421343	-0.0301365	0.0209646	0.00244895	0.000259207	0.043756	0.0116485	0.0436638	0.0241056
NA20813	2	-0.0412797	0.0506843	-0.0688304	0.00494822	-0.0345885	-0.00202947	-0.00277993	-0.0495438	-0.0152927	-0.0578306
NA20814	1	-0.0418409	0.0560581	-0.0269981	-0.0144292	0.0174225	-0.0299114	0.00183252	-0.0215931	-0.00813308	-0.0827323
NA20815	1	-0.0425708	0.0464195	-0.0388179	-0.00828919	0.0321455	0.0914704	0.00940949	-0.0163694	-0.0100558	0.0948875
NA20818	2	-0.0413826	0.0359692	-0.0598108	0.0177722	0.00943494	-0.0246412	0.00155339	0.00941482	-0.0653188	-0.0122322
NA20819	2	-0.0362488	0.0536215	-0.0491274	0.0142318	-0.0236702	-0.019572	-0.0447671	-0.0858682	0.00644939	-0.015149
NA20821	2	-0.0411041	0.0449696	-0.0374784	0.00555242	0.00900157	-0.0297531	0.029464	-0.0734319	0.00219549	0.0286543
NA20822	2	-0.0430353	0.0477583	-0.0479226	0.00412661	0.0144131	-0.0266896	0.00738387	-0.0176703	0.00425893	-0.0459823
NA20826	2	-0.042162	0.0546592	-0.0598111	-0.00374345	-0.0106721	-0.0332827	-0.0062092	-0.0173321	0.0510297	-0.0363521
NA20827	1	-0.0408446	0.0523391	-0.0590445	-0.0145565	-0.0138998	-0.0354329	0.0279364	-0.00741997	-0.005148	-0.015617
NA20828	2	-0.0458742	0.0486514	-0.0457446	0.00135217	-0.0404236	-0.031404	0.00330533	0.00646338	-0.0234693	-0.0315309
NA20832	2	-0.0427486	0.0498252	-0.0532657	0.00556428	-0.00503275	0.0378356	0.00989395	0.0450788	0.00348649	-0.0316172
