IID	Sex	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NA20847	2	-0.0808754	-0.0854953	0.0293626	-0.00490903	-0.0118006	0.00283249	-0.0173977	0.0107602	0.00110049	0.00293198
NA20849	2	-0.0697649	-0.0782543	0.0213735	-0.0104876	-0.000816307	-0.000794619	-0.00583439	0.000279464	-0.00761765	-0.0134438
NA20850	1	-0.0584253	0.0543549	-0.0154811	0.0105517	0.0456893	-0.00887157	0.0134129	-0.00154089	-0.0214566	-0.00439779
NA20851	2	-0.0777843	-0.0727161	0.026224	0.00100776	-0.0111305	0.00384855	-0.00396003	0.00589637	0.0069059	-0.000843122
NA20852	1	-0.0397692	0.0257825	-0.0084782	0.00653544	0.0212316	-0.00327599	-0.000659632	-0.0202972	-0.00509548	-0.0220659
NA20853	2	-0.0683866	-0.0777042	0.0182537	-0.0103918	-0.00997714	0.00104791	-0.0022453	-0.000127853	-0.0027118	0.00439534
NA20854	2	-0.0361789	0.0325456	-0.016784	-0.00240709	0.0139754	-0.00132705	0.00607365	-0.0103684	-0.00958747	-0.0109994
NA20856	2	-0.0768365	-0.0724794	0.0232796	-0.00182755	-0.00769593	0.0051886	-0.00258282	0.00342391	-0.00156228	0.00116341
NA20858	1	-0.0784438	0.0777936	-0.0367261	0.00256216	0.0520199	0.00884327	-0.00680867	0.00319139	-0.0178071	-0.00872441
NA20859	2	-0.0787858	-0.081821	0.0192169	-0.0112599	-0.0113209	0.0114147	-0.0103226	0.00562126	-0.00560901	0.00718823
NA20861	1	-0.0678549	-0.0815689	0.0224175	-0.00463472	-0.0201049	0.00384435	-0.00491149	0.000616877	0.0152697	0.00637753
NA20862	2	-0.0588303	0.0588586	-0.0174249	0.00588882	0.0511351	0.00863323	0.00580671	-0.000359956	-0.0089294	-0.00963944
NA20863	1	-0.075255	-0.0779156	0.020518	0.001821	-0.00833315	0.00465906	-0.00644151	0.00344413	-0.00109615	-0.0141482
NA20864	1	-0.0527995	0.0817418	-0.0755767	0.0286946	-0.142176	0.0160777	-0.00889261	-0.00174197	-0.00552193	-0.00508809
NA20866	1	-0.0389947	0.0208712	-0.00860793	-0.00517036	0.0202723	-0.00315828	0.00166401	-0.000339769	-0.0114217	-0.0201624
NA20867	1	-0.0682897	-0.0792886	0.0223383	-0.00633758	-0.0134859	0.00503979	4.07846e-05	0.0135828	0.0206822	-0.0101884
NA20868	2	-0.0697772	-0.0826124	0.0233798	-0.00734306	-0.017722	-0.00238217	-0.0101491	0.00409518	0.00758297	-0.00515888
NA20869	2	-0.0769306	-0.0870117	0.0197853	-0.0030444	-0.0195054	0.00484239	0.0062125	0.0013008	-0.00180429	0.0173988
NA20870	1	-0.0763727	0.0823597	-0.0330537	0.0184089	0.0538735	0.00990319	0.00499086	-0.00772079	-0.0153123	-0.00190949
NA20872	2	-0.0642374	0.0628974	-0.0264787	0.0136744	0.0393608	0.00941501	0.00409554	-0.00290173	0.00689575	-0.0341358
NA20874	2	-0.0249554	0.0337295	-0.0151602	0.000484052	0.0229131	0.00224029	0.0132627	-0.00833199	-0.00586633	-0.000120949
NA20875	2	-0.0692595	-0.0817717	0.0180214	-0.00923338	-0.0198765	0.00664143	-0.00588459	-0.00304229	0.0112508	-0.0101688
NA20876	2	-0.0760784	-0.0679597	0.0252489	-0.00959574	-0.00613674	-0.000229967	-0.00904087	0.012728	0.0178124	-0.00659916
NA20877	2	-0.079852	-0.0836206	0.0321419	-0.012727	-0.021097	0.0141002	-0.00699692	0.0115184	-0.00175759	0.00751263
NA20878	2	-0.0754261	-0.0753156	0.019165	-0.00823129	-0.0169515	-0.000511182	0.00071124	0.00352806	-0.00197917	-0.0130179
NA20881	2	-0.0434594	0.0600728	-0.0316438	0.00724437	0.00703955	0.00463232	-0.00103507	-0.00165249	-0.00708549	-0.0253574
NA20882	2	-0.0772131	0.122941	-0.158459	0.0417282	-0.426981	0.0281959	-0.00938417	-0.00665286	0.00806819	0.00384904
NA20884	1	-0.0560135	-0.0858957	0.0284354	-0.0128553	-0.0140154	0.00425024	-0.00701286	0.0141315	0.00131513	0.0191227
NA20885	1	-0.0421016	0.0518135	-0.0284571	0.00794056	-0.00376536	0.0094685	0.00328905	-0.00912026	-0.0126886	-0.0229041
NA20886	2	-0.0483755	0.0508128	-0.0140907	0.00939741	0.0335797	-0.00763022	0.0047949	-0.0180749	-0.0134074	0.00964463
NA20887	1	-0.0187065	0.0190752	-0.00344653	0.0101267	0.0204693	-0.00204647	0.00946255	-0.00997379	-0.00648373	-0.02027
NA20888	2	-0.0716586	-0.0800787	0.0207941	-0.00076747	-0.0201362	-0.00154604	-9.86642e-05	-0.00782011	-0.00207143	0.0152076
NA20889	1	-0.078622	-0.0713542	0.0160537	0.000543973	-0.017003	0.00589881	-0.00943999	0.00591641	0.0145221	-0.00414248
NA20890	1	-0.0416901	0.0564532	-0.0197103	0.00555441	0.00181401	0.00986147	-0.00960912	-0.0021639	-0.00478834	-0.00409537
NA20891	1	-0.0819874	0.127743	-0.166797	0.0484949	-0.439289	0.0412363	-0.00781518	-0.000241759	-0.00751949	0.0106576
NA20892	2	-0.069215	-0.0769066	0.0142751	-0.00874752	-0.00687795	0.0105072	-0.00398229	0.00604692	-0.0112571	-0.019549
NA20894	2	-0.0396899	0.0330171	-0.0181302	0.00210076	0.0129884	-0.00711723	0.00256294	-0.00569373	-1.78492e-05	-0.0106825
NA20895	1	-0.0362885	0.0217208	-0.0050145	0.00123972	0.0236184	0.00431264	0.00211009	0.00314654	0.000366743	0.00874656
NA20896	2	-0.0640375	-0.0916721	0.022205	-0.00331257	-0.0151644	-0.00113097	0.00574922	-5.06758e-05	-0.00593921	0.0147362
NA20897	1	0.0251639	-0.00421002	0.00281079	-0.0124728	-0.0140561	-0.00901243	0.00877319	-0.00987813	-0.000595628	-0.00640107
NA20899	2	-0.0709222	-0.0776177	0.0225046	-0.00248864	-0.00943082	-0.00141518	-0.00363544	0.00976225	0.00779375	0.00817744
NA20900	2	-0.101187	0.162206	-0.22101	0.0606206	-0.611182	0.0477376	-0.0161362	-0.00443185	0.00127425	0.0121921
NA20901	1	-0.0220041	0.0208676	-0.0159983	0.00144899	0.0186804	-0.0057564	0.00904582	-0.00924915	0.000550139	-0.0138202
NA20902	2	-0.0776535	-0.0896456	0.0276436	-0.0056963	-0.0222308	0.000595575	-0.0157025	0.0114516	0.0111982	0.0119398
NA20903	1	-0.0360111	0.0194474	-0.016337	0.00304913	0.0174635	0.00460923	-0.00138237	0.000993973	0.00203586	-0.00337916
NA20904	1	-0.061971	0.0649009	-0.0197278	0.012846	0.0425007	0.0120299	-0.000861152	-0.000346731	-0.0193066	-0.0107945
NA20905	1	-0.0187304	0.0114997	-0.0138877	0.00264089	0.000433102	-0.00588964	0.00292165	-0.00396653	0.00388097	-0.0116301
NA20906	2	0.0245218	-0.00187078	-0.0050053	-0.0118609	-0.00758486	-0.00493162	0.00784068	-0.00757148	-0.00077054	-0.0108684
NA20908	2	0.01797	0.00147706	-0.00234865	-0.0079045	0.00564653	-0.00129099	0.0149083	-0.00486731	0.00456103	-0.00763154
NA20910	2	-0.0583487	0.0631843	-0.0185279	0.00817816	0.0423345	0.00475866	0.0130193	-0.00218292	-0.00717603	0.00162775
NA20911	1	-0.0696813	-0.0692534	0.0181684	-0.00911219	-0.00633494	-0.00665329	-0.010602	-0.0040179	0.0019277	0.00178784
NA21086	2	-0.0571245	-0.0669364	0.0220204	-0.0119945	-0.017437	0.00964092	-0.0136669	0.00386698	0.00992551	-0.00176875
NA21087	1	-0.0607748	-0.066142	0.0196813	-0.00768087	-0.0105927	0.00725797	-0.00481647	0.00529518	0.00749656	0.00255721
NA21088	2	-0.0691929	-0.0688533	0.016187	-0.00583831	-0.00266687	0.004677	-0.00732868	0.00803041	0.00722367	-0.0137499
NA21089	2	-0.0812405	-0.0846141	0.0235939	-0.00940391	-0.0116649	0.0038862	-0.0106743	0.0188016	-0.00736881	0.0171271
NA21090	1	-0.0666239	-0.0852666	0.0294251	-0.00843506	-0.0122884	0.00332169	-0.0125485	0.0174864	0.00264044	0.0210664
NA21091	1	-0.0683153	-0.0750942	0.0234858	-0.0090621	-0.0125288	-0.00261765	-0.00862695	-0.00451764	0.00227623	0.00174081
NA21092	1	-0.0199401	0.0148678	-0.00618274	-0.000817948	0.020773	0.00949812	0.010458	-0.00292837	-0.00383533	-0.00894599
NA21093	1	-0.0738446	-0.0946015	0.023188	-0.00163543	-0.0231416	0.00538826	-0.0118474	0.014644	0.0156309	0.0217911
NA21094	1	-0.081627	-0.086005	0.0198614	-0.00837494	-0.014571	-0.00389447	-0.00783635	0.00286937	0.00212225	0.00831951
NA21095	1	-0.00676752	0.00201454	-0.013086	0.00393238	0.0235185	-0.0108901	0.00454338	-0.0255153	-0.0137156	-0.00778969
NA21097	2	-0.0218637	0.0135058	-0.0134981	-0.0032898	0.0168073	-0.00928598	0.00795129	-0.0135431	-0.0151735	-0.00576136
NA21098	1	-0.0778364	-0.0845129	0.0222068	-0.00461869	-0.0201885	-0.00189438	-0.00387927	-0.000643551	0.00719302	0.00466367
NA21099	1	-0.0827538	-0.072409	0.0208081	-0.00571791	-0.00818228	0.00679784	-0.00390976	0.00397681	-0.00117912	0.0133252
NA21100	1	-0.0800698	-0.0909054	0.0219089	-0.00705938	-0.0168991	0.00950435	-0.0143796	-0.00433119	-0.0070444	0.00530652
NA21101	2	-0.0582163	-0.0542536	0.0149907	-0.000149868	-0.00123443	0.00472973	-0.0119003	0.00438471	0.000313799	-0.00315067
NA21102	2	-0.0705797	-0.0844431	0.0224642	-0.00832137	-0.0151526	0.00681225	-0.0155677	0.00165647	0.00560652	0.0138179
NA21103	2	-0.0763544	-0.0831044	0.0264009	-0.00243919	-0.0136754	0.00483924	-0.00199169	0.00662985	0.00256344	0.00344419
NA21104	1	-0.0704033	-0.0812157	0.0206681	-0.000746089	-0.0188753	-0.00147591	-0.00831077	0.0146118	0.00312099	0.0185415
NA21105	1	-0.0593557	-0.0432093	0.0152542	-0.00675699	-0.00927766	0.00908882	-0.00742833	-0.00659387	-0.00192216	-0.0036815
NA21106	2	-0.0702483	-0.0831103	0.0231429	-0.000867436	-0.0179495	0.00383492	-0.00272532	0.000736061	0.0134758	-0.00673199
NA21107	1	-0.0820244	-0.0712846	0.0188657	-0.00434675	-0.0136289	0.00703291	-0.0174897	0.0056972	-0.00190729	-0.00546099
NA21108	2	-0.0613113	0.0456758	-0.0234115	0.0114369	0.0396796	-0.00385232	0.00519261	0.00216886	-0.0187759	-0.00661208
NA21109	1	-0.092701	-0.103154	0.0236974	-0.00560825	-0.0138679	0.000876889	-0.0180274	0.0209785	0.00895365	-0.0208775
NA21110	2	-0.072736	-0.0838297	0.0207274	-0.0103885	-0.0195867	0.00148721	-0.0071691	0.00761711	0.000376327	0.024653
NA21111	1	-0.0657844	-0.0675552	0.0188877	-0.00635206	-0.0138388	-1.3504e-05	-0.013744	0.00347473	-0.00334174	-0.000668027
NA21112	1	-0.066011	-0.0765212	0.0255277	-0.00504791	-0.0106515	-0.00532925	-0.00840687	0.00548981	-0.00269141	0.00382064
NA21113	1	-0.0766528	-0.0827657	0.0247529	-0.00267203	-0.0216409	-0.000191895	-0.0148641	0.00562121	0.0165145	0.0058234
NA21114	1	-0.0695172	-0.0686066	0.0215359	-0.00240552	-0.00760088	-0.00194812	0.00222653	-0.00458392	0.00628398	0.00566262
NA21115	1	-0.0756599	-0.082273	0.0282323	0.00125271	-0.0170871	-0.00509105	-0.00169469	0.00379447	-0.00734209	0.00883754
NA21116	1	-0.0214366	0.00656463	-0.00747912	0.00232656	0.0189155	0.00251146	0.0108296	-0.0136683	-0.0213793	-0.00810166
NA21117	1	-0.07137	-0.0626222	0.0213398	0.000708499	-0.00344258	0.00094442	-0.00666518	0.000165337	-0.00241529	-0.0133305
NA21118	1	-0.0755919	-0.0830063	0.0308968	-0.00472514	-0.0172648	0.00407242	-0.00898964	0.000400147	-0.00511747	-0.00362887
NA21119	1	-0.0801385	-0.0896302	0.0327641	-0.00321839	-0.0225337	0.0115873	-0.0100968	0.0113778	0.00299958	0.00185107
NA21120	2	-0.027834	0.0314256	-0.0165721	-0.0024198	0.014454	-0.00324759	0.00831463	-0.00580117	0.00259731	0.00507092
NA21122	2	-0.0774916	-0.0847417	0.0160598	-0.00221379	-0.0157901	0.0057282	-0.00559636	0.000282157	0.000135117	0.0132144
NA21123	1	-0.0733935	-0.0722465	0.0264588	-0.00624852	-0.0127143	0.00650773	-0.0118837	0.013901	0.00410581	-0.0214791
NA21124	1	-0.0745685	-0.0803957	0.0272841	-0.00568904	-0.0142428	0.00245473	-0.00862873	0.0105646	0.00929446	0.00375401
NA21125	2	-0.0749312	-0.0858886	0.0236775	-0.00592434	-0.0174532	-0.000548575	-0.00281053	0.00507325	0.00952629	0.00594746
NA21126	1	-0.0719793	-0.0814295	0.035654	-0.00836552	-0.0125237	0.00137983	-0.0119699	0.00763353	0.00294465	0.0372584
NA21127	1	-0.0765788	-0.0788327	0.0269361	-0.00201779	-0.0196346	0.00618118	0.00220294	0.00551808	0.0100212	-0.0117149
NA21128	1	-0.0765303	-0.0789864	0.0197349	0.00506872	-0.0165125	0.0137085	0.00258948	-0.00512206	0.00408235	0.00490571
NA21129	1	-0.071899	-0.0901389	0.0257753	-0.00559008	-0.0115437	0.003651	-4.22483e-05	0.0110497	-0.00532355	0.016627
NA21130	1	-0.0775617	-0.0692288	0.0186285	-0.00069157	-0.00726727	-0.0030253	-0.00531153	0.014477	-0.00869185	-0.0148813
NA21133	1	-0.0704164	-0.0853047	0.023913	-0.00166999	-0.00428566	0.00486196	-0.00794039	0.00797904	0.0123785	0.00223188
NA21135	1	-0.0922959	-0.111796	0.0258189	-0.00761811	-0.0176616	-0.000511088	-0.0219825	0.0160761	0.007556	-0.0318312
NA21137	2	-0.0727653	-0.0715027	0.0250857	-0.00485662	-0.0224893	0.00504552	-0.00375148	-0.00220495	-0.00116138	0.000742005
NA21141	2	-0.0734732	-0.0870285	0.0235033	0.00170805	-0.0118285	0.00237624	0.00329789	0.00146388	0.00766511	0.00823974
NA21142	2	-0.079087	-0.0867603	0.0249244	-0.00812875	-0.0136467	0.00638216	-0.0102543	0.00313078	0.00487653	0.0140646
NA21143	2	-0.0702641	-0.0921138	0.0144084	-0.0105405	-0.0166959	-0.00115033	-0.00160014	-0.00492797	-0.0123989	0.0246847
NA21144	2	-0.0827931	-0.0858829	0.0277451	-0.0120089	-0.0142586	0.000849467	-0.00754499	0.00760408	0.00683271	-0.00584208
