IID	Sex	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG01879	1	-0.043156	-0.0200548	0.0240798	0.00811812	-0.00182132	0.00927294	-0.00589794	0.0097815	-0.00167252	0.0126369
HG01880	2	-0.125851	-0.0628283	0.0376967	-0.00718633	-0.00443806	0.0269332	-0.0253227	-0.00151773	-0.000650731	-0.0138728
HG01882	1	0.0010555	0.0092829	0.0204282	0.0100457	-0.00967072	0.00121165	-0.0207066	0.0055368	-0.00130877	0.00676499
HG01883	2	-0.0348834	-0.0181673	0.0287461	0.0150366	0.00564846	0.00755682	-0.0132439	-0.000659822	-0.0127936	-0.00225243
HG01885	1	-0.00618362	0.0012839	0.0185591	0.00411348	-0.00702466	0.00667583	-0.0027244	-0.0106722	0.00977127	0.00455005
HG01886	2	-0.025305	-0.0112279	0.0230327	0.0213856	-0.00194423	0.0193616	-0.00301432	0.00406935	0.00509998	0.00193915
HG01889	2	0.00411572	0.00571914	0.0175389	0.0106899	-0.00467867	-0.00520677	0.0068443	-0.00315901	0.00154583	0.011276
HG01890	1	-0.0279483	-0.0131489	0.025605	0.00816148	-0.0123357	0.0145908	0.00223738	0.00682638	-0.0144804	-0.0161399
HG01894	2	-0.0141062	-0.00387181	0.0239844	0.0158929	0.00524871	-0.00499889	-0.0062809	0.000894791	-0.00890839	-0.014885
HG01896	2	0.00360819	0.00680496	0.0228931	0.0131316	-0.00419938	-0.00843814	0.00128842	-0.00102084	0.00304461	-0.000138999
HG01912	1	-0.0199383	-0.00653585	0.0216105	0.0102582	-0.00217348	0.0038777	0.00415396	-0.00934098	-0.00280993	-0.0191197
HG01914	1	-0.0397962	-0.0192212	0.0260544	0.0077853	0.00160325	0.00677566	-0.00190938	-0.00540386	-0.0017259	-0.000832141
HG01915	2	-0.00938688	-0.00521286	0.0221217	0.0209826	-0.00470843	0.0107573	-0.00479341	-0.00961109	-0.0039175	-0.000156768
HG01956	2	-0.0128691	0.00340728	0.0231583	0.0123146	-0.0066085	0.0015537	-0.00113598	-0.0111612	-0.00788108	-0.00197992
HG01958	2	-0.0363998	-0.0158694	0.0271861	0.00620008	-0.0162364	-0.0110798	-0.0146241	-0.00561654	-0.000432792	-0.00739492
HG01985	2	-0.0111199	-0.00650468	0.0178714	0.00959218	-0.00329338	0.00316313	0.00720333	-0.00257466	0.00431486	0.00133685
HG01986	1	-0.0316891	-0.0116577	0.028902	0.0103786	0.00270267	0.0073295	-0.0195611	-0.00465784	-0.00513712	-0.00567279
HG01988	1	-0.136166	-0.0766816	0.0402337	0.00483884	-2.79539e-05	0.0232248	-0.00222027	-0.0187974	-0.00458341	-0.0128474
HG01989	2	-0.0385128	-0.0177952	0.0275167	0.0168349	0.00378626	0.00553877	-0.00449314	-0.003885	-0.0043416	-0.0138057
HG01990	1	-0.00923511	-0.00682344	0.0212375	0.0110257	-0.00241882	0.00294476	0.00500389	-0.00337328	0.000301102	-0.0178593
HG02009	1	-0.0368066	-0.0192004	0.0329726	-0.000732654	-0.00947858	-5.04409e-05	-0.00565	0.00160746	-0.00888692	-0.0015355
HG02010	2	-0.0399704	-0.0192672	0.0286716	0.0091222	-0.00276953	0.00700644	-0.00745698	-0.00693897	-0.00908606	0.00966494
HG02012	2	-0.0081294	-0.00214219	0.0227877	0.00594738	0.0127444	-0.00334795	-0.00512732	-0.0073721	-0.0027547	-0.000906286
HG02013	1	0.00529196	0.0123413	0.0233242	0.0166976	-0.000950105	0.00114049	0.00125474	0.00182882	0.00662661	-0.00425406
HG02014	1	-0.0276651	-0.0160687	0.0218109	0.00896696	0.00630759	-0.00140003	-0.00177956	0.0142131	-0.00113153	-0.00323482
HG02051	1	0.00624879	0.0087567	0.0176175	0.00888511	-0.00494464	-0.00333462	-0.00504138	-0.00664493	0.00744509	0.0115888
HG02052	2	0.00577161	0.0089498	0.0224843	0.0108135	0.00602399	-0.00025806	0.00241529	-0.00193291	0.00219831	-0.0203211
HG02053	1	-0.00701674	-0.000525213	0.0177322	0.0111121	-0.00551944	0.00820162	-0.00526247	-0.00564157	0.00449175	-0.0013131
HG02054	2	-0.0293122	-0.012796	0.0260891	0.00885166	0.013134	0.00392718	-0.00206077	0.0099949	-0.00310525	-8.47513e-05
HG02095	2	-0.00402671	0.00127014	0.0260513	0.0152484	-0.0048246	-0.00666972	-0.00633793	0.000303781	-0.00413209	-0.00757617
HG02107	1	0.00465996	0.000293449	0.016666	0.0191488	-0.00459188	0.00511008	-0.000737381	-0.00602581	-0.00891611	-0.0142967
HG02108	2	-0.0428304	-0.0225475	0.0265473	0.0128501	-0.000115043	0.0262897	0.0217988	0.0122749	-0.00357403	-0.0180127
HG02111	2	-0.0119758	0.00172709	0.0257058	0.006048	-0.0056113	0.000888528	-0.0028058	0.00686014	-0.00144028	0.00306997
HG02143	1	-0.0495894	-0.0254191	0.028324	0.012527	9.28176e-05	0.0116638	-0.0111782	0.00466933	0.00662037	0.00101145
HG02144	2	-0.00460684	-0.00148772	0.0213158	0.00926879	0.00247305	0.000774217	-0.00460287	-0.000961047	0.00448658	0.00561586
HG02255	1	-0.0106267	-0.00049306	0.0246674	0.00276862	-0.00111381	0.00718802	0.00872122	0.000258997	-0.00283549	-0.0135444
HG02256	2	-0.0587781	-0.0295797	0.0314884	0.00623929	-0.019301	0.0233671	0.00262597	-0.0010012	0.00165399	-0.0163078
HG02281	1	0.00231412	0.00772669	0.0254026	0.0150971	0.00578672	-0.00131616	-0.00850838	0.00360776	-0.00677983	0.00221768
HG02282	2	-0.0534772	-0.0280245	0.029513	0.0115103	0.00771591	0.0113569	0.00314455	0.00373134	0.000363303	-0.0158875
HG02283	1	-0.056298	-0.0260729	0.030696	0.00783202	-0.00963656	0.0172602	-0.000238222	0.00144558	-0.00447306	-0.00626735
HG02284	1	-0.0397977	-0.0198715	0.0227878	0.00589336	-0.00493572	-0.00319221	0.0082727	-0.0253569	-0.00109989	-0.00555005
HG02307	1	-0.00463224	-0.00478615	0.0216409	0.00786576	-0.00235124	0.00456847	-4.49335e-05	-0.0021551	0.0059974	0.0101639
HG02308	2	-0.022656	-0.00576931	0.0286908	0.00360895	-0.0110099	0.0113177	-0.0157634	-0.000612689	0.00575753	-0.00274474
HG02309	2	-0.0210802	-0.00652708	0.0225751	0.00723409	0.00245298	0.0108845	0.0150792	0.00486437	0.000981201	-0.00988225
HG02314	1	-0.00788968	-0.00165407	0.0260958	0.010703	-0.0135444	-0.000706996	-0.0028924	0.0100189	0.00244188	0.00672366
HG02315	2	-0.0293835	-0.0145107	0.0286121	0.0104038	-0.00800811	0.00239721	0.00537282	-0.00444996	-0.00747081	-0.00589676
HG02317	1	-0.00496945	0.00331045	0.0239781	0.00801869	-0.0050337	0.0112333	-0.00479182	-0.0125239	0.00435482	-0.00522478
HG02318	2	-0.00166194	0.00809903	0.0243481	0.00821289	0.00476575	0.000662713	0.00759453	-0.00488561	0.00724253	-0.0046425
HG02322	2	-0.0279051	-0.0119962	0.0280168	0.0123962	-0.00303246	0.00224733	-0.0130304	0.00129929	-0.00480885	-0.00130485
HG02323	1	-0.00589747	0.000364199	0.0269677	0.0111815	0.003374	-0.00908896	-0.00285037	0.00121313	-0.00177322	-0.00714027
HG02325	2	0.00435082	0.00660597	0.0191214	0.00826588	0.00273452	0.00426323	0.00331958	-0.00442276	-0.00858476	-0.005837
HG02330	1	-0.0230184	-0.00955541	0.0258543	0.00607211	-0.00848952	0.0114331	-0.00950557	-0.0110676	-0.00291129	0.0152197
HG02332	1	-0.0159001	-0.00858751	0.0257187	0.00902049	-0.00040039	0.0222425	-2.53409e-05	-0.00862495	0.0125153	-0.00308484
HG02334	1	-0.0673766	-0.03351	0.0332367	0.00246339	0.00883521	0.0086305	-0.0199975	0.0042636	0.000912522	-0.00734648
HG02337	2	-0.028463	-0.00974684	0.0264898	0.00670251	-0.0029484	0.00101329	-0.0113894	-0.0119982	0.00459069	-0.00473606
HG02339	2	0.00811128	0.0103468	0.0230091	0.014805	0.00244495	0.0129752	-0.0104412	-0.00112762	-0.00320741	-0.0152164
HG02343	1	-0.0605913	-0.0320655	0.0329054	0.0058753	-0.00711532	0.00742059	-0.0149037	0.0142826	-0.0118331	-0.0120997
HG02419	2	-0.0072872	0.00119417	0.0209129	0.000409776	0.00265726	0.00942878	0.00743039	-0.00200618	0.00745988	-0.00718664
HG02420	1	-0.131097	-0.0748703	0.0386916	-0.00582274	-0.000625876	0.00312813	0.003499	-0.00696027	-0.00768293	-0.0174822
HG02427	2	-0.0143817	-0.00679095	0.02415	0.00508178	0.00743701	-0.0101711	-0.00589037	-0.0111272	-0.00636706	-0.00236468
HG02429	1	-0.0201616	-0.0035312	0.0330219	0.049055	-0.629521	-0.275813	0.0846013	0.0117036	-0.00904139	0.0772435
HG02433	1	-0.0287085	-0.0117403	0.0260553	0.00857985	0.0015146	0.00410821	-0.0105879	-0.004015	0.00342146	0.00319847
HG02439	1	-0.00427744	-0.000704422	0.0239041	0.00819418	-0.0140191	0.0124823	0.00472906	0.00333971	-0.00807404	-0.00260279
HG02442	1	0.00879797	0.00728782	0.0217378	0.0120493	-0.00790612	0.0098643	0.000497051	-0.00966229	0.00333879	0.00199179
HG02445	1	-0.0431544	-0.0235359	0.0266956	0.00423572	0.00296248	-0.0104239	-0.0145471	-0.0045673	0.00865044	-0.0130104
HG02449	1	-0.0019354	0.003582	0.0303924	0.0148402	-8.13938e-05	0.0164088	-0.00223612	-0.0134942	-0.0114804	-0.0005792
HG02450	2	-0.0138058	-0.00377083	0.0230957	0.0140129	-0.00798055	-0.00580375	-0.00366389	0.00163482	0.00542487	-0.00697589
HG02455	1	-0.0355398	-0.0159729	0.025636	0.0105457	0.000837984	-0.00148102	-0.0151043	-0.00653122	0.00702226	-0.00458987
HG02461	1	0.0336535	-0.0578813	-0.041735	-0.0731499	-0.00679008	0.000312672	0.00322024	-6.27648e-05	0.00963221	0.0084358
HG02462	2	0.023693	-0.063174	-0.0402206	-0.0675459	-0.00910342	-0.00123543	-0.0122558	-0.00338752	0.00360601	-0.0126256
HG02464	1	0.0388491	-0.052462	-0.0379915	-0.0300909	0.002799	0.000500878	-0.0122495	-0.00277043	-0.00354444	0.00154313
HG02465	2	0.0365546	-0.0518536	-0.0335057	-0.0298486	0.00499495	-0.00647969	0.00726365	-0.00187207	0.00110314	0.00466897
HG02470	1	-0.00899092	-0.00283694	0.023694	0.0164711	-0.00192443	0.00121478	0.00735677	-0.00621278	-0.00786933	-0.00317635
HG02471	2	-0.0075972	-0.00229747	0.0226182	0.00921367	-0.000674613	0.00445179	-0.00878467	-0.00429786	-0.00733273	-0.00652029
HG02476	2	-0.0416568	-0.020971	0.0273924	0.000821392	0.00331261	0.00455742	-0.00182441	-0.00181242	-0.00186744	-0.00569731
HG02477	2	-0.0298867	-0.0127997	0.0281518	0.00719173	-0.00978424	0.0117356	-0.00271793	-0.00651554	-0.00805354	-0.00729382
HG02479	2	-0.0213975	-0.00595431	0.0346901	0.0493147	-0.627578	-0.271118	0.0818855	0.00867748	-0.00655159	0.0789573
HG02481	1	-0.0165819	-0.00566597	0.0221288	0.00623894	-0.0142676	0.00690951	-0.000713411	-0.00579858	0.00348891	0.00219946
HG02484	1	-0.0188118	-0.00816592	0.0258354	0.0254486	-0.0103748	0.00274187	-0.00758702	0.0131162	-6.08371e-05	0.00957388
HG02485	2	-0.0771724	-0.0376237	0.0313118	0.00358602	0.00288497	-0.00598147	0.00931784	-0.0152065	-0.00186707	-0.022862
HG02489	1	-0.0293213	-0.00753891	0.0279529	0.00522304	0.00358634	0.0136593	-0.0133631	-0.0025018	-0.000273739	-0.00849818
HG02496	1	-0.0114581	-0.00362131	0.0280989	0.0107415	-0.00587275	0.0118184	0.00825566	0.00749005	0.000837908	-0.00151562
HG02497	2	-0.00208943	0.00207825	0.0253303	0.00181473	-0.00890635	0.0034101	0.00315786	0.00170685	-0.00790404	-0.0144047
HG02501	1	-0.0604959	-0.0302269	0.0320366	0.00639678	-0.00922483	0.00482868	-0.0126006	-0.00860516	-0.0142338	-0.00505224
HG02502	2	-0.0501964	-0.0285196	0.0300072	0.0117988	-0.00782144	0.00903344	-0.0186356	0.00243724	-0.00247682	-0.0137494
HG02505	2	-0.0184447	-0.00359453	0.0268699	0.0130811	-0.00203326	-0.00131838	-0.00309716	-0.00303465	0.00838439	-0.0112619
HG02508	2	-0.0106132	-0.00162608	0.0238688	0.0110269	-0.00435171	-0.00850962	-0.00447412	0.0014732	-0.00891131	-0.00910071
HG02511	2	-0.00458769	0.00537754	0.0215324	0.00815326	0.0022914	0.000955568	-0.00220228	-0.0144272	0.00942864	-0.00202253
HG02536	1	-0.0502307	-0.0244151	0.0342143	0.00873485	0.0108984	0.00222583	0.00410566	-0.00191321	0.0115486	0.0230263
HG02537	2	-0.00122185	-0.00013018	0.0187429	0.019908	-0.00479773	0.00279047	0.0048794	0.000440023	0.00014214	0.00218849
HG02541	1	-0.0518395	-0.0219432	0.027019	0.00552409	-0.000877326	0.0161337	-0.00730199	0.00204557	-0.0122609	0.00120186
HG02545	1	-0.0188644	-0.00086724	0.0291183	0.0100281	-0.00320001	0.0238426	-0.0119306	-0.000258236	-0.00653843	0.00523332
HG02546	2	-0.013562	0.000667915	0.0217383	0.00709084	-0.00303941	0.00165304	-0.00839195	0.00805662	-0.000445802	0.0019333
HG02549	2	0.0032281	0.0112667	0.0267305	0.000776794	-0.00468281	0.00848298	-0.00554555	-0.00485221	0.00397108	-0.00250801
HG02554	1	-0.0255329	-0.00631955	0.0228941	0.0150447	-0.00469358	-0.00206722	0.00301523	0.00586989	-0.00616148	0.0100333
HG02555	2	-0.0221261	-0.00656597	0.0246989	-0.000504228	-0.00159162	0.0101866	0.00310487	-0.00763505	-0.00271328	-0.00974081
HG02557	1	-0.00722196	0.00165789	0.0242213	0.00285544	0.0061367	0.000890062	0.00576647	-0.00668717	-0.00157036	-0.00485675
HG02558	2	-0.0158066	-0.00612104	0.0245973	0.00405789	0.00256003	0.00406063	-0.00789091	-0.00366012	-0.0033595	-0.00663198
HG02561	1	0.0236766	-0.0518029	-0.0343081	-0.0279718	-0.00591584	-0.00907503	-0.00202892	0.00282976	-0.00578858	0.00855829
HG02562	2	0.029896	-0.0435941	-0.0269626	-0.0378542	-0.00899309	-0.0117606	-0.00383092	-0.000711764	0.000345441	0.00621818
HG02568	2	0.0263207	-0.052484	-0.0296578	-0.0461785	-0.00461275	0.00537596	-0.00475504	0.00256135	0.000782147	-0.0112362
HG02570	1	0.0318807	-0.0457457	-0.0273686	-0.0139062	0.0030185	-0.00179499	0.00349982	-0.00461428	0.000761518	-0.00320376
HG02571	2	0.033355	-0.052319	-0.0313361	-0.0323504	-0.00803602	-0.00333748	-0.000459184	0.00298367	0.00635888	-0.00369206
HG02573	1	0.027389	-0.0541195	-0.0323182	-0.040866	-0.00367403	-0.00322708	-0.0031811	0.000347224	0.000835823	-0.00219022
HG02574	2	0.021259	-0.0537018	-0.0298304	-0.0313792	-0.00270751	-0.00282644	-0.00634354	7.99467e-05	-0.00228655	-0.00863149
HG02577	2	-0.057428	-0.0297732	0.0295109	0.00446015	-0.0233563	0.00989905	-0.00787929	0.0158654	0.00212037	0.0124061
HG02580	2	-0.0354905	-0.0154617	0.0277742	0.00265877	-0.00751668	9.95559e-06	-0.00090086	-0.00451125	0.00241143	-0.011168
HG02582	1	0.0341727	-0.054296	-0.0373149	-0.0446469	-0.000586647	-0.00600798	-0.00489523	-0.00801169	0.00430688	0.0018063
HG02583	2	0.0360467	-0.0535978	-0.0392006	-0.0382682	-0.00352608	0.00783033	0.00275056	0.0113218	-0.00987921	0.00593076
HG02585	1	0.0383982	-0.0604382	-0.0422825	-0.0565734	0.00296956	0.00361532	-0.0126575	0.00592245	0.00425473	-0.00251876
HG02586	2	0.0332526	-0.0556059	-0.0362263	-0.0537671	-0.000352936	-0.00105836	-0.00187865	-0.00267716	0.00843486	0.00256607
HG02588	1	0.0306342	-0.051642	-0.0332588	-0.0383748	-0.00873959	0.00408801	0.00177806	0.00594603	-0.00669547	0.00263169
HG02589	2	0.0312006	-0.0521551	-0.0342323	-0.043414	-0.00265824	-0.00365238	-0.00296028	0.00524661	0.00394696	0.00354741
HG02594	1	0.0312393	-0.0516565	-0.038001	-0.0599129	-0.0050866	-0.0016504	0.00628024	0.000366976	0.00541221	0.000222754
HG02595	2	0.0325284	-0.0540115	-0.0368096	-0.0444418	-0.0115425	0.00820345	0.000185383	0.00332807	-0.00147518	-0.00465054
HG02610	1	0.0328149	-0.0573644	-0.0382284	-0.0731945	-0.00985038	-0.00322269	-0.00192934	-0.0032746	0.00192039	-0.00584465
HG02611	2	0.0380956	-0.063305	-0.0473119	-0.0794433	-0.00519731	-0.00341171	-0.00173566	-0.00511319	0.00427915	0.000122995
HG02613	1	0.0230451	-0.0555941	-0.0301699	-0.0389976	0.00174184	-0.0016498	0.00251259	-0.00154888	0.00381724	-0.000826155
HG02614	2	0.0198454	-0.0568522	-0.0314298	-0.0351604	-0.00065141	0.00444219	-0.00708011	0.00242222	-0.00606541	-0.00935031
HG02620	1	0.0338893	-0.0485547	-0.030041	-0.0171879	-0.00233172	-0.000862365	0.00858138	-0.00564843	-0.00307103	0.00530427
HG02621	2	0.0331542	-0.0473189	-0.0326022	-0.0156917	0.00470484	0.00358108	0.00509539	0.00286921	0.00713957	-0.00439125
HG02623	1	0.0366775	-0.0610197	-0.045504	-0.0796374	-0.0074085	-0.00606395	-0.0149509	0.00451805	0.00119192	-0.00511454
HG02624	2	0.0389611	-0.0582301	-0.0417204	-0.0715679	-0.0127538	0.00137473	0.0084145	-0.00730708	-0.00749838	-0.00368591
HG02628	1	0.0359553	-0.052102	-0.0379502	-0.0269434	0.000773463	0.00660688	-0.00799865	0.0036721	-0.00500699	-0.00251554
HG02629	2	0.0346103	-0.0541063	-0.0360153	-0.0340902	0.0017676	-0.000690711	-0.000965158	-0.00394033	0.000508165	0.00367808
HG02634	1	0.0277217	-0.0460531	-0.0278275	-0.0284466	-0.00267119	0.00321432	0.00713678	0.00348596	0.00801353	0.00259961
HG02635	2	0.0247691	-0.0366903	-0.0254347	-0.0116046	0.00441594	0.00708886	0.000767806	0.00117843	-0.00353113	0.00597353
HG02642	1	0.0309443	-0.0542843	-0.0407522	-0.0666173	-0.0149431	0.00077362	-0.00390021	0.00611637	-0.00743692	0.00225619
HG02643	2	0.0280262	-0.0495863	-0.0269845	-0.0493275	-0.000423946	0.00134046	0.0030812	0.00124542	0.00202218	0.000755214
HG02645	1	0.0359861	-0.0612801	-0.048257	-0.0687082	-0.00699928	0.00318595	0.00680664	0.00423839	0.00991327	-0.00282685
HG02646	2	0.0370485	-0.0607286	-0.044503	-0.0591374	-0.00235332	0.00591884	-0.00835337	0.0087918	0.000895465	-0.000688182
HG02666	1	0.0365691	-0.0613247	-0.0414275	-0.0644404	-0.00397196	-0.000271806	0.00476241	0.00403514	-0.00135435	0.00515239
HG02667	2	0.0330973	-0.0564194	-0.0401483	-0.0657914	0.00130111	-0.0107724	-0.000565186	0.000672175	0.00623691	0.00082784
HG02675	1	0.0329486	-0.0515587	-0.0345957	-0.0506195	-0.00653821	-0.013648	0.0019483	0.00293292	-0.00477034	-0.0014755
HG02676	2	0.0256887	-0.0536163	-0.0289904	-0.0337243	0.00385888	-0.000119769	0.00838726	0.00497872	0.00700566	-0.00559522
HG02678	1	0.0275804	-0.0564537	-0.037767	-0.0497209	-0.00671679	0.00362448	-0.000497043	0.00290257	0.00579793	0.00338988
HG02679	2	0.0334383	-0.047874	-0.0357135	-0.0396394	-0.00640781	-0.00136545	0.00214737	0.00309074	-0.00952345	-0.00894671
HG02702	1	0.0257363	-0.0568722	-0.028257	-0.0432614	-0.00353785	-0.00270225	0.000379665	-0.0023677	0.00377316	-0.00457367
HG02703	2	0.0367141	-0.0572216	-0.0408389	-0.055891	-0.00706111	0.000547936	0.00430254	0.00783634	0.00774746	0.00247547
HG02715	1	0.0325052	-0.0519412	-0.0363199	-0.0354663	-0.00519283	0.00446728	0.00105975	0.00284933	0.000261941	-0.0101041
HG02716	2	0.0350966	-0.0507907	-0.0338583	-0.0295155	-0.00472186	-0.0123166	-0.00165119	-0.000677908	0.00157836	0.00698651
HG02721	1	0.0313731	-0.0544415	-0.0348211	-0.0356138	0.00361353	0.00722346	0.00124164	0.00680883	0.00362361	-0.00173607
HG02722	2	0.0326276	-0.0447475	-0.0267959	-0.0125149	0.00437598	0.000893444	-0.000427984	-0.00723626	-0.00297047	0.00869841
HG02756	1	0.0371459	-0.0580482	-0.0407868	-0.0518464	-0.00747167	-0.000202408	0.00452611	-0.00425904	0.00445972	-0.000759876
HG02757	2	0.0349137	-0.0579113	-0.0374549	-0.0524118	-0.00519388	0.00903383	-0.00657503	0.000614671	-0.00116041	-0.00241891
HG02759	1	0.0317887	-0.0502975	-0.0307863	-0.0375917	-0.00865024	0.000608424	0.00374293	0.0106653	-0.00176182	0.00423844
HG02760	2	0.0290559	-0.0512032	-0.0288476	-0.0363434	0.00683834	0.00826352	0.00970108	-4.76169e-05	-0.00286654	0.000264174
HG02763	2	0.0356268	-0.0581264	-0.0358483	-0.0523459	0.00155198	0.000801434	0.00341836	-0.000674075	-0.00180258	0.00405599
HG02768	1	0.0335051	-0.0494276	-0.0347463	-0.0267148	-0.00290619	-0.00471302	-0.00685774	0.00296877	-0.00141679	0.00901837
HG02769	2	0.0294017	-0.0478112	-0.0306845	-0.0280274	0.000557934	0.00412187	0.000272009	-0.000185674	-0.0040945	0.00396498
HG02771	1	0.036579	-0.0498028	-0.0317196	-0.017039	0.00177614	-0.00285966	-0.0032856	0.000950477	-0.000849976	-0.00720066
HG02772	2	0.0367125	-0.0544357	-0.0380988	-0.0361519	-0.00608566	0.00105403	-0.00573514	0.00287931	0.000170619	-0.00253208
HG02798	1	0.0355848	-0.0513983	-0.0370765	-0.0389555	0.00105922	-0.00351398	0.00711654	-0.00249119	0.00967123	0.00420836
HG02799	2	0.03088	-0.0505541	-0.0328058	-0.0227084	0.000279167	-0.00360022	-0.0111873	0.00264828	0.00449391	0.00111909
HG02804	1	0.0369367	-0.0533555	-0.0421381	-0.0309798	0.00266562	0.00355054	-0.0031986	0.00460474	-0.00193	0.00205144
HG02805	2	0.0385493	-0.0551856	-0.0428886	-0.0274221	-0.00282226	0.00971745	-0.00548165	-0.000326369	0.00232867	-0.00555557
HG02807	1	0.0250356	-0.0495863	-0.030367	-0.0475143	-0.0046452	-0.00753446	0.0063319	-0.00139277	0.010663	-0.00404845
HG02808	2	0.0321797	-0.0570374	-0.0355295	-0.0479957	8.94467e-05	-0.00140326	0.0023221	0.00526903	-0.00399118	0.0076458
HG02810	1	0.00476083	-0.0561932	-0.0245756	-0.0276009	-0.00112159	0.00142746	-0.00155332	0.00119139	0.00268143	0.0118895
HG02811	2	0.0362402	-0.0536003	-0.0383004	-0.0372155	0.00422219	0.00620404	0.000962558	-0.011892	0.00764039	-0.00114514
HG02813	1	0.0355015	-0.0611663	-0.0415015	-0.0730453	-0.00253706	-0.0044742	-0.00386315	0.0035669	-0.00249923	-0.00495644
HG02814	2	0.0323423	-0.0483996	-0.0327185	-0.036016	-0.012369	-0.00982582	-0.00400933	0.00516052	0.00554906	0.00518467
HG02816	1	0.031818	-0.0538217	-0.0360068	-0.0439973	0.00284059	-0.00326559	0.00124708	0.011664	-0.00367168	0.0129718
HG02817	2	0.0267425	-0.0528131	-0.035469	-0.0430824	-0.00919143	-0.00520566	0.0057914	0.00287401	-0.000851806	-0.00338742
HG02819	1	0.0365413	-0.0519779	-0.0366273	-0.0334386	-0.00462895	0.000773101	-0.00232028	-0.000540033	0.00237673	0.00299664
HG02820	2	0.0351575	-0.0514208	-0.040539	-0.030397	-0.00217978	-0.00386353	0.000353105	-0.00290766	0.00322747	0.00751614
HG02836	1	0.0297294	-0.0562433	-0.0369208	-0.0537139	-0.00842293	0.000461013	0.00427338	0.0116012	0.0080619	0.00745364
HG02837	2	0.033399	-0.0565746	-0.0401625	-0.0540299	-0.0158291	0.000925313	0.00760236	0.00454905	-0.00254543	-5.2751e-06
HG02839	1	0.0333703	-0.0592367	-0.0416509	-0.0579987	-0.00555508	0.000110063	-0.00187135	-0.00409222	0.0044823	3.2461e-05
HG02840	2	0.0300605	-0.0500736	-0.0319122	-0.0461976	-0.00192218	-0.00139899	0.000746314	0.00479106	-0.00244155	0.00111012
HG02851	1	0.0280618	-0.0354508	-0.0149758	-0.00107588	0.00162422	-0.00557884	0.0095396	-0.0065524	-0.00283903	-0.00641181
HG02852	2	0.0309864	-0.0615701	-0.0405686	-0.0628599	-0.00482841	0.00400367	0.00100292	-0.000206577	-0.00173647	-0.000378537
HG02854	1	0.0330487	-0.0427132	-0.0295952	0.00171128	0.000118999	-0.00430244	-0.00172011	0.00215408	-0.00420696	-8.1948e-05
HG02855	2	0.0326756	-0.0573972	-0.0398716	-0.0592016	-0.00562345	6.30227e-05	-0.00441122	-0.00294604	-0.00513619	0.00251323
HG02860	1	0.0344521	-0.0555457	-0.0381435	-0.0578708	-0.00594086	0.00224597	-0.00200761	0.00181091	0.00372765	-0.0114881
HG02861	2	0.0325431	-0.0595705	-0.0458236	-0.0661954	-0.00726207	-0.00198976	-0.00205148	-0.000442993	0.0055219	0.00497765
HG02870	2	0.0298871	-0.0504582	-0.0339141	-0.0387845	-0.00338012	-0.00243765	0.00669858	-0.00582425	0.0015402	-0.00129515
HG02878	1	0.0341837	-0.0617273	-0.0401925	-0.0656611	-0.00436571	-0.00174574	0.00614681	0.00145694	-0.00300787	0.00936752
HG02879	2	0.0325695	-0.0540761	-0.0395277	-0.049318	-0.0124517	-0.00952799	0.00339689	0.00361329	-0.00484168	0.00541252
HG02881	1	0.0363305	-0.0497864	-0.0343183	-0.0277793	-0.00133195	-0.00400496	0.00218801	0.00945454	0.0101455	0.000669505
HG02882	2	0.0340581	-0.0524866	-0.0387122	-0.044489	-0.00894711	0.00435829	0.00764097	-0.00650202	-0.00946981	0.000157203
HG02884	1	0.0314035	-0.0517965	-0.0374145	-0.0411572	-0.00318296	0.00278521	-0.00188345	0.00789168	-0.00609237	0.00639151
HG02885	2	0.0310106	-0.0546736	-0.0365041	-0.0502897	0.000153094	0.0040879	-0.00265274	0.00157906	0.000498919	-0.00731701
HG02887	1	0.037122	-0.0573477	-0.0461353	-0.0715285	-0.00583366	0.00409188	0.00245806	0.000758522	0.00552223	-0.00643261
HG02888	2	0.0313121	-0.0550654	-0.0391599	-0.0512958	-0.00448685	0.00371823	-0.00464697	0.00309645	-0.00275509	0.0025996
HG02890	1	0.0276537	-0.04919	-0.0263567	-0.023451	0.0034304	0.00334486	-0.00682817	-0.0032596	-0.00729683	0.00381398
HG02891	2	0.0308587	-0.0488003	-0.027731	-0.0231145	0.000362699	0.00180588	0.0150917	-2.93454e-05	-0.00394012	0.00479234
HG02895	1	0.0367956	-0.0636621	-0.0457256	-0.079871	-0.0106404	-0.0100389	0.000222088	-0.00309139	0.00165188	-0.00032614
HG02896	2	0.0361328	-0.0635652	-0.0478203	-0.0914699	-0.0136849	-0.00504978	0.0057005	-0.00876399	-0.00577785	0.00446903
HG02922	2	0.0212176	0.0348049	0.0431525	-0.0257543	0.00739757	0.00871189	-0.00705605	-0.000430078	-0.00758728	-0.00160137
HG02923	1	0.0177197	0.0309728	0.0442367	-0.0323975	0.00306024	0.00365172	-0.0112394	0.000655577	-0.00474771	0.00522025
HG02938	1	0.0186003	0.0329423	0.0421516	-0.0208991	0.000609725	-0.00946767	-0.000505138	-0.00342049	5.19118e-05	-0.000396797
HG02941	1	0.0167703	0.0319986	0.0386767	-0.024863	0.012146	-0.000108386	-0.00205312	-0.00679221	0.00356193	0.0089345
